Type,Dir,Sx,X1,X2,Y2,X3,Y3,BT,UEB,KH,B1,BH,Rr,CE,Notes
1,L,107.500000,307.705132844445,570.59904733386,235.932432488514,614.815870258701,554.422160897942,391.654884315666,33.4322319675632,1034.91571148101,712.4964652947,500,150,154.758880236946,
1,L,108.000000,291.333335,540,223.66666,581,525,425,31,996,722.5,500,150,143.5,
1,L,108.500000,274.961537155555,509.40095266614,211.400887511486,547.184129741299,495.577839102058,458.345115684334,28.5677680324368,957.084288518989,732.5035347053,500,150,132.241119763054,
1,L,109.000000,258.690676888996,478.99055863431,199.210737589147,513.57674556766,466.337075609913,491.484647642098,26.1505315837528,918.408505340045,742.445394292629,500,150,121.051654266727,
1,L,109.500000,242.621069464477,448.956308096197,187.171366560891,480.385048178105,437.457988554035,524.21427963876,23.7631937204669,880.211099527471,752.264283891628,500,150,110.000590286678,
1,L,110.000000,226.851789355456,419.483372193771,175.357001152603,447.813675424398,409.118627109395,556.332222609353,21.4204731743766,842.727570790026,761.899666782806,500,150,99.156061307195,
1,L,110.500000,211.480059417624,390.753461377615,163.840480855701,416.063440650646,381.493712863091,587.640458755163,19.1368135966822,806.189017546915,771.292137626549,500,150,88.5849274556096,
1,L,111.000000,196.600651477665,362.943705101577,152.692808847448,385.330094612255,354.75356259767,617.945962389307,16.926294508074,770.820712129185,780.383788716792,500,150,78.352363287375,
1,L,111.500000,182.305302033436,336.22555976078,141.98271423275,355.803118607426,329.063038231519,647.061890004278,14.8025444938056,736.840711900889,789.118567001283,500,150,68.5214559632613,Stop of Curve 1
1,L,112.000000,168.682146667946,310.763751605935,131.776228306375,327.664556261944,304.580530390323,674.808732224301,12.7786571789333,704.458514862933,797.44261966729,500,150,59.1528162960301,
1,L,112.500000,155.815176664182,286.715261151228,122.136277448061,301.087891169691,281.456981876181,701.015420540328,10.8671105017643,673.873768028229,805.304626162098,500,150,50.3042050646186,
1,L,113.000000,143.783721170918,264.228355337246,113.122295160458,276.236977308598,259.834957055045,725.520382004283,9.07968978321703,645.275036531472,812.656114601285,500,150,42.0301768997304,
1,L,113.500000,132.661958112137,243.441673415988,104.789855641822,253.265028826387,239.847762899988,748.172535380013,7.42741506639904,618.838641062385,819.451760614004,500,150,34.3817439363956,
1,L,114.000000,122.518456855456,224.48337219377,97.1903311526033,232.313675424398,221.618627109395,768.832222609353,5.92047317437663,594.727570790026,825.649666782806,500,150,27.406061307195,
1,L,114.500000,113.41575545918,207.470335901904,90.3705752883758,213.512089163386,205.259938367215,787.372069850489,4.56815490502314,573.09047848037,831.211620955147,500,150,21.1461364151878,
1,L,115.000000,105.409975104371,192.507455566537,84.3726341118417,196.976188074813,190.872553429362,803.677772780056,3.3787977501606,554.06076400257,836.103331834017,500,150,15.6405637789692,
1,L,115.500000,98.5504740891107,179.686982320598,79.233486924872,182.807921487635,178.545175308267,817.648801317297,2.35973449215011,537.755751874402,840.294640395189,500,150,10.9232870846304,
1,L,116.000000,92.8795435181722,169.08795864489,74.9848182788142,171.094641476789,168.353806389317,829.19901942544,1.51724799485024,524.275967917604,843.759705827632,500,150,7.02338991164547,
1,L,116.500000,88.4321465643014,160.775731044906,71.6528226286971,161.908564308601,160.361279850871,838.257216169013,0.856532467672027,513.704519482752,846.477164850704,500,150,3.96491642293341,
1,L,117.000000,85.2357029086285,154.801547167896,69.2580428357045,155.306325203496,154.616872276823,844.767544752934,0.381661441550729,506.106583064812,848.43026342588,500,150,1.76672312459773,
1,L,117.500000,83.3099196892162,151.20223984408,67.8152435136054,151.328629161022,151.155999850077,848.689866836579,0.0955626542730331,501.529002468369,849.606960050974,500,150,0.442362609296137,
s,T,118.0,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,End of Profiles 1
2,R,118.500000,83.4569043566053,151.503094253761,67.901578443668,151.79800515165,151.440306772274,848.382746688992,0.249247274990667,503.13937407431,849.238939618349,500,150,0.633582767724367,Start of Profiles 2
2,R,119.000000,85.8215932658111,156.000937560178,69.6020289847919,157.178336701732,155.750265484879,843.543295030188,0.995092177700375,512.533603764928,846.961550602442,500,150,2.52950912346736,
2,R,119.500000,89.7427400171799,163.459298615818,72.4217301679936,166.100047078415,162.897074749588,835.518476172854,2.23185837806603,528.111193311519,843.185165257814,500,150,5.67334992287013,Start of Curve 2
2,R,120.000000,95.1905023162807,173.821414789566,76.3392223646869,178.495236678658,172.826343032534,824.369363834011,3.95013333852301,549.753587851626,837.938524157182,500,150,10.0411786391463,
2,R,120.500000,102.123419402569,187.008424120523,81.3246910938084,194.269570625183,185.462502606628,810.180809490576,6.13683994909943,577.296075694764,831.26155740733,500,150,15.5997534583978,
2,R,121.000000,110.488727590807,202.919965505147,87.3401939280211,213.302996711853,200.70938466759,793.060796608386,8.77533605211926,610.529041877838,823.205080756888,500,150,22.306770269891,
2,R,121.500000,120.222761834573,221.434942505848,94.3399492584969,235.450659073451,218.450951236617,773.139618822822,11.845541099071,649.199563461582,813.830408857798,500,150,30.1111846258829,
2,R,122.000000,131.2514402557,242.412444968004,102.270684720603,260.544000626283,238.552178279467,750.568888325566,15.3240889757069,693.013334426843,803.208888623796,500,150,38.9536002206902,
2,R,122.500000,143.490827952105,265.692821431314,111.072042628764,288.392045889356,260.860083320892,725.520382004283,19.1845058322811,741.636905521098,791.421356237309,500,150,48.7667209324398,
2,R,123.000000,156.847775793075,291.098894173817,120.677039334893,318.78285442311,285.204889733645,698.184734116779,23.3974115655317,794.700222008605,778.557521937308,500,150,59.4758629871912,
2,R,123.500000,171.220629340393,318.437307641337,131.012575014401,351.485133824131,311.401318841129,668.769985449195,27.9307434190065,851.799440010387,764.715287270209,500,150,70.9995233475508,
2,R,124.000000,186.5000025,347.5,141.99999,386.25,339.25,637.5,32.75,912.5,750,500,150,83.25,
2,R,124.500000,202.569610016212,378.065786612424,153.555663429267,422.81287132752,368.538987931145,604.612761239797,37.8185038559842,976.339934063923,734.52365234814,500,150,96.1340594201735,
2,R,125.000000,219.307152472736,409.902043386361,165.591649649899,460.895482278622,399.045375751234,570.358560913409,43.0976806121687,1042.83338175632,718.404028665134,500,150,109.553646136276,
2,R,125.500000,236.585247065075,442.766477184504,178.01634753923,500.208001189059,430.536991428696,534.998094168571,48.5473525457849,1111.47428779042,701.763809020504,500,150,123.40662899043,
2,R,126.000000,254.272397060581,476.408969821563,190.735197644084,540.451236052375,462.774164753067,498.800475508445,54.1260443628161,1181.74025342478,684.729635533386,500,150,137.587578418456,
2,R,126.500000,272.233992567996,510.573481614675,203.651401835311,581.318911551732,495.511551370011,462.041190667755,59.7912988500284,1253.09651223318,667.431148549532,500,150,151.988568832515,
2,R,127.000000,290.333335,545,216.66666,622.5,528.5,425,65.5,1325,650,500,150,166.5,
2,R,127.500000,308.432677432004,579.426518385325,229.681918164689,663.681088448268,561.488448629989,387.958809332245,71.2087011499716,1396.90348776682,632.568851450468,500,150,181.011431167485,
2,R,128.000000,326.394272939419,613.591030178437,242.598122355916,704.548763947625,594.225835246933,351.199524491555,76.8739556371839,1468.25974657522,615.270364466614,500,150,195.412421581544,
2,R,128.500000,344.081422934925,647.233522815496,255.31697246077,744.791998810941,626.463008571304,315.001905831429,82.4526474542151,1538.52571220958,598.236190979496,500,150,209.59337100957,
2,R,129.000000,361.359517527264,680.097956613639,267.741670350101,784.104517721378,657.954624248766,279.641439086591,87.9023193878313,1607.16661824368,581.595971334866,500,150,223.446353863724,
2,R,129.500000,378.097059983788,711.934213387576,279.777656570733,822.18712867248,688.461012068855,245.387238760203,93.1814961440158,1673.66006593608,565.47634765186,500,150,236.865940579826,
2,R,130.000000,394.1666675,742.5,291.33333,858.75,717.75,212.5,98.25,1737.5,550,500,150,249.75,
2,R,130.500000,409.446040659607,771.562692358663,302.320744985599,893.514866175869,745.598681158871,181.230014550805,103.069256580994,1798.20055998961,535.284712729791,500,150,262.000476652449,
2,R,131.000000,423.818894206925,798.901105826183,312.656280665107,926.21714557689,771.795110266355,151.815265883221,107.602588434468,1855.29977799139,521.442478062692,500,150,273.524137012809,
2,R,131.500000,437.175842047895,824.307178568686,322.261277371236,956.607954110644,796.139916679108,124.479617995717,111.815494167719,1908.3630944789,508.578643762691,500,150,284.23327906756,
2,R,132.000000,449.4152297443,847.587555031996,331.062635279397,984.455999373717,818.447821720533,99.4311116744343,115.675911024293,1956.98666557316,496.791111376204,500,150,294.04639977931,
2,R,132.500000,460.443908165427,868.565057494152,338.993370741503,1009.54934092655,838.549048763383,76.8603811771785,119.154458900929,2000.80043653842,486.169591142202,500,150,302.888815374117,
2,R,133.000000,470.177942409193,887.080034494853,345.993126071979,1031.69700328815,856.29061533241,56.9392033916135,122.224663947881,2039.47095812216,476.794919243112,500,150,310.693229730109,
2,R,133.500000,478.543250597431,902.991575879477,352.008628906192,1050.73042937482,871.537497393372,39.8191905094238,124.863160050901,2072.70392430524,468.73844259267,500,150,317.400246541602,
2,R,134.000000,485.476167683719,916.178585210434,356.994097635313,1066.50476332134,884.173656967466,25.630636165989,127.049866661477,2100.24641214837,462.061475842818,500,150,322.958821360854,
2,R,134.500000,490.92392998282,926.540701384182,360.911589832006,1078.89995292158,894.102925250412,14.481523827146,128.768141621934,2121.88880668848,456.814834742186,500,150,327.32665007713,
2,R,135.000000,494.845076734189,933.999062439822,363.731291015208,1087.82166329827,901.249734515121,6.45670496981159,130.0049078223,2137.46639623507,453.038449397558,500,150,330.470490876533,
2,R,135.500000,497.209765643395,938.496905746239,365.431741556332,1093.20199484835,905.559693227726,1.61725331100814,130.750752725009,2146.86062592569,450.761060381651,500,150,332.366417232276,
2,R,136.000000,498,940,366,1095,907,0.0,131,2150,450,500,150,333,Constant Profile Start
2,R,136.500000,498,940,366,1095,907,0.0,131,2150,450,500,150,333,
2,R,137.000000,498,940,366,1095,907,0.0,131,2150,450,500,150,333,
2,R,137.500000,498,940,366,1095,907,0.0,131,2150,450,500,150,333,
2,R,138.000000,498,940,366,1095,907,0.0,131,2150,450,500,150,333,
2,R,138.500000,498,940,366,1095,907,0.0,131,2150,450,500,150,333,
2,R,139.000000,498,940,366,1095,907,0.0,131,2150,450,500,150,333,
2,R,139.500000,498,940,366,1095,907,0.0,131,2150,450,500,150,333,
2,R,140.000000,498,940,366,1095,907,0.0,131,2150,450,500,150,333,
2,R,140.500000,498,940,366,1095,907,0.0,131,2150,450,500,150,333,
2,R,141.000000,498,940,366,1095,907,0.0,131,2150,450,500,150,333,
2,R,141.500000,498,940,366,1095,907,0.0,131,2150,450,500,150,333,
2,R,142.000000,498,940,366,1095,907,0.0,131,2150,450,500,150,333,Known Profile
2,R,142.500000,497.573326564578,939.188430136383,365.69317863702,1094.02919807453,906.222331156002,0.873208081107057,130.865423225147,2148.30494901903,450.410921449933,500,150,332.657907892931,
2,R,143.000000,496.295059550977,936.757055460182,364.773975342872,1091.12078153148,903.892520232099,3.48924412512038,130.462245905423,2143.22676140418,451.641997235351,500,150,331.63303730157,
2,R,143.500000,494.170451632546,932.715867011471,363.24616732106,1086.28670167828,900.020140921118,7.83735827879724,129.792124782915,2134.78630451763,453.688168601787,500,150,329.929599639012,
2,R,144.000000,491.208233278947,927.081470900417,361.116032662461,1079.54682278594,894.621105660273,13.8996832084125,128.857813529056,2123.0182620072,456.541027392194,500,150,327.554594695998,
2,R,144.500000,487.420576880789,919.877020069214,358.392324547298,1070.92884046254,887.717600243538,21.6513075204658,127.663151429199,2107.9709912838,460.188850597866,500,150,324.517781877276,
2,R,145.000000,482.823046730663,911.132119151679,355.086235276451,1060.468167846,879.337992655469,31.0603781279408,126.213047606164,2089.70632481047,464.616648530796,500,150,320.831640098113,
2,R,145.500000,477.434535066121,900.882702821456,351.211350279887,1048.20779008389,869.516716501066,42.0882311414719,124.513460847608,2068.2993160195,469.806226419516,500,150,316.511316505753,
2,R,146.000000,471.277184437426,889.170888128739,346.783592291218,1034.1980876983,858.294129510703,54.6895507475595,122.571375120082,2043.8379309018,475.736259175322,500,150,311.574564236544,
2,R,146.500000,464.376296719059,876.044801432277,341.821155917769,1018.49662956139,845.716347701562,68.8125554209677,120.394770870416,2016.42268653577,482.382379021632,500,150,306.041669464491,
2,R,147.000000,456.76022913889,861.558380637843,336.344432875039,1001.16793633261,831.835055877022,84.3992107061184,117.992592232351,1986.16623804106,489.717275626409,500,150,299.935368041015,
2,R,147.500000,448.460277752247,845.771153555808,330.375928192764,982.283215329416,816.707295242717,101.385467693118,115.374710273178,1953.19291565454,497.710808326173,500,150,293.280752068461,
2,R,148.000000,439.510548839713,828.747993288602,323.940167736923,961.920067921176,800.39522901199,119.701526208466,112.551882431401,1917.63821383063,506.330129980454,500,150,286.105166791272,
2,R,148.500000,429.947818757099,810.55885165322,317.063597427696,940.162170648472,782.965886963908,139.27212163894,109.535708312116,1879.64823446559,515.539821947737,500,150,278.438098228509,
2,R,149.000000,419.811382813514,791.2784717342,309.774474567503,917.098931378252,764.490890003531,160.016834210038,106.338582021747,1839.37908653346,525.302039628253,500,150,270.311052009479,
2,R,149.500000,409.142893798509,770.986080748257,302.102751725688,892.825121907725,745.046155856241,181.850419448078,102.973641238002,1796.99624460079,535.576667975566,500,150,261.757423910341,
2,R,150.000000,397.986190821831,749.765064482657,294.079953656989,867.440488526723,724.711587105534,204.683158468027,99.4547132243394,1752.67386885618,546.321486337895,500,150,252.812362623702,
2,R,150.500000,386.387119169116,727.70262464513,285.739047759553,841.049342138795,703.570742856156,228.421226647645,95.7962580107747,1706.59408944869,557.492341951833,500,150,243.512625325099,
2,R,151.000000,374.393341913778,704.889420533346,277.114308604833,813.760129625331,681.710495371826,252.967079172983,92.0133089745168,1658.94625807597,569.043331375521,500,150,233.896426629879,
2,R,151.500000,362.054144059216,681.419196496417,268.241177096016,785.684988214068,659.220673098465,278.219851870944,88.1214110645956,1609.92616989758,580.926989115738,500,150,224.003281561148,
2,R,152.000000,349.420230016165,657.388396719258,259.156114833751,756.939284683163,636.193691539846,304.075775681811,84.1365569243326,1559.7352589706,593.094482673794,500,150,213.873843174067,
2,R,152.500000,336.543515247393,632.895768912744,249.896454287616,727.641141294359,612.724173502465,330.428603068566,80.0751211741386,1508.57977051396,605.495813208737,500,150,203.549735503726,
2,R,153.000000,323.476912935932,608.041958538185,240.500245388984,697.910950403272,588.908560270134,357.170044610814,75.9537931246863,1456.66991340254,618.080020993324,500,150,193.073382523058,
2,R,153.500000,310.274116553457,582.929095233534,231.006099175701,667.87087974138,564.844715306058,384.190213989235,71.7895081969532,1404.21899637384,630.795394818464,500,150,182.487833813629,
2,R,154.000000,296.989379222294,557.660373140804,221.453029131044,637.644370402607,540.631522110871,411.378079532047,67.5993783309434,1351.44255149662,643.589684485669,500,150,171.836587665681,
2,R,154.500000,283.677290777706,532.339626859196,211.880290868956,607.355629597393,516.368477889129,438.621920467953,63.4006216690566,1298.55744850338,656.410315514331,500,150,161.163412334319,
2,R,155.000000,270.392553446543,507.070904766466,202.327220824299,577.12912025862,492.155284693942,465.809786010765,59.2104918030468,1245.78100362616,669.204605181536,500,150,150.512166186371,
2,R,155.500000,257.189757064068,481.958041461815,192.833074611016,547.089049596728,468.091439729866,492.829955389186,55.0462068753137,1193.33008659746,681.919979006676,500,150,139.926617476942,
2,R,156.000000,244.123154752607,457.104231087256,183.436865712384,517.358858705641,444.275826497535,519.571396931434,50.9248788258614,1141.42022948604,694.504186791263,500,150,129.450264496274,
2,R,156.500000,231.246439983835,432.611603280742,174.177205166249,488.060715316837,420.806308460154,545.924224318189,46.8634430756674,1090.2647410294,706.905517326206,500,150,119.126156825933,
2,R,157.000000,218.612525940784,408.580803503583,165.092142903984,459.315011785932,397.779326901535,571.780148129056,42.8785889354044,1040.07383010242,719.073010884262,500,150,108.996718438852,
2,R,157.500000,206.273328086222,385.110579466654,156.219011395167,431.239870374669,375.289504628174,597.032920827017,38.9866910254832,991.053741924025,730.956668624479,500,150,99.1035733701214,
2,R,158.000000,194.279550830884,362.29737535487,147.594272240447,403.950657861205,353.429257143844,621.578773352355,35.2037419892253,943.405910551311,742.507658048167,500,150,89.4873746749009,
2,R,158.500000,182.680479178169,340.234935517343,139.253366343011,377.559511473277,332.288412894466,645.316841531973,31.5452867756606,897.326131143817,753.678513662105,500,150,80.1876373762976,
2,R,159.000000,171.523776201491,319.013919251743,131.230568274312,352.174878092275,311.953844143759,668.149580551922,28.0263587619979,853.00375539921,764.423332024434,500,150,71.2425760896588,
2,R,159.500000,160.855287186486,298.7215282658,123.558845432497,327.901068621748,292.509109996469,689.983165789962,24.661417978253,810.620913466545,774.697960371747,500,150,62.6889479905209,
2,R,160.000000,150.718851242901,279.44114834678,116.269722572304,304.837829351528,274.034113036092,710.72787836106,21.4642916878838,770.351765534414,784.460178052263,500,150,54.5619017714908,
2,R,160.500000,141.156121160287,261.252006711398,109.393152263077,283.079932078824,256.60477098801,730.298473791534,18.4481175685988,732.361786169375,793.669870019546,500,150,46.8948332087284,
2,R,161.000000,132.206392247753,244.228846444192,102.957391807236,262.716784670584,240.292704757283,748.614532306882,15.6252897268217,696.807084345464,802.289191673827,500,150,39.7192479315391,
2,R,161.500000,123.90644086111,228.441619362157,96.988887124961,243.83206366739,225.164944122978,765.600789293882,13.0074077676488,663.833761958936,810.282724373591,500,150,33.0646319589852,
2,R,162.000000,116.290373280941,213.955198567723,91.5121640822311,226.503370438605,211.283652298438,781.187444579032,10.6052291295844,633.577313464231,817.617620978368,500,150,26.9583305355085,
2,R,162.500000,109.389485562574,200.829111871261,86.5497277087825,210.801912301699,198.705870489297,795.31044925244,8.42862487991799,606.162069098204,824.263740824678,500,150,21.4254357634557,
2,R,163.000000,103.232134933879,189.117297178544,82.121969720113,196.792209916107,187.483283498934,807.911768858528,6.48653915239155,581.700683980504,830.193773580484,500,150,16.4886834942472,
